date,actual_return,normal_var,normal_cvar,normal_breach,student_t_var,student_t_cvar,student_t_breach,historical_var,historical_cvar,historical_breach
2022-06-08,-0.0151816101091862,-0.10188410553041842,-0.12655245492984993,False,-0.09808052221857008,-0.13139365160219096,False,-0.09888807324333895,-0.138537379204809,False
2022-06-09,0.0286570179731105,-0.1020015623962208,-0.12665562966113855,False,-0.09823100541641833,-0.13162488360117797,False,-0.09888807324333895,-0.138537379204809,False
2022-06-10,-0.0748532641409643,-0.10199551840263991,-0.12663522960982376,False,-0.09820334498716149,-0.1316823880698149,False,-0.09888807324333895,-0.138537379204809,False
2022-06-11,-0.0922557393212302,-0.10198045019303074,-0.12640338560476772,False,-0.0981758376423145,-0.1308217587333721,False,-0.09888807324333895,-0.138537379204809,False
2022-06-12,-0.095414245737115,-0.10279457833440243,-0.12728615437774252,False,-0.09913505221413758,-0.13162742557236318,False,-0.09888807324333895,-0.138537379204809,False
2022-06-13,-0.0866200526455865,-0.10365339305167182,-0.12824632521480192,False,-0.10017165037050553,-0.13238965295403238,False,-0.09888807324333895,-0.138537379204809,False
2022-06-14,0.0525880519966837,-0.1041706523507591,-0.12884247412488167,False,-0.10079096827776901,-0.13277301075466535,False,-0.09888807324333895,-0.138537379204809,False
2022-06-15,0.1489706120000317,-0.10409112967683605,-0.12881170615341475,False,-0.1007367434529518,-0.13253254761351674,False,-0.09888807324333895,-0.138537379204809,False
2022-06-16,-0.1397543489673614,-0.1044026269715818,-0.12941594301024,True,-0.10104059031966409,-0.13383771760935517,True,-0.09888807324333895,-0.138537379204809,True
2022-06-17,0.0248043220448499,-0.10592999580560467,-0.13118930529925255,False,-0.10256137055966955,-0.13550706426101847,False,-0.10086657447268446,-0.14162338808304192,False
2022-06-18,0.034056088044817,-0.1059315069579301,-0.1311861563193626,False,-0.10255706596104461,-0.13552931169914778,False,-0.10086657447268446,-0.14162338808304192,False
2022-06-19,0.0737881901485864,-0.10582912665899413,-0.13110565682075995,False,-0.10244264457844772,-0.13530536377483335,False,-0.10086657447268446,-0.14162338808304192,False
2022-06-20,0.0336911575549008,-0.10550920767432817,-0.13083691200250877,False,-0.10208585512248854,-0.13494041034740803,False,-0.10086657447268446,-0.14162338808304192,False
2022-06-21,0.0196836474603375,-0.1053589224597804,-0.13070437502015714,False,-0.10190028577687896,-0.1346923144214432,False,-0.10086657447268446,-0.14162338808304192,False
2022-06-22,-0.0569471509668418,-0.10533993344607287,-0.13064701285369193,False,-0.10182419962858677,-0.13478577695952945,False,-0.10086657447268446,-0.14162338808304192,False
